internalTaxonId,suborder,family,genus,species_name,species_iucn,species_tree,species_phylacine,authority,risk,yearPublished,assessmentDate,population_trend,hemisphere,realm,continent,cave_use,roost_pref,hib_study,WNS,detected,WNS_declining,Pd_load_ug_cm2,Pd_load_ng_mm2_forearm_length,log10_Pd_load,lesion.count_cm2,source,links,,,
19592,Yangochiroptera,Phyllostomidae,Rhinophylla,fischerae,Rhinophylla fischerae,Rhinophylla_fischerae,Rhinophylla_fischerae,"Carter, 1966",Least Concern,2016,2016-07-05 00:00:00 UTC,Stable,Northern/Southern,Neotropical,South America,no,,,,,,,,,,Arias 2008; dos Reis et al. 2007; Mendes 2011,,,,
19593,Yangochiroptera,Phyllostomidae,Rhinophylla,pumilio,Rhinophylla pumilio,Rhinophylla_pumilio,Rhinophylla_pumilio,"Peters, 1865",Least Concern,2015,2015-07-20 00:00:00 UTC,Unknown,Northern/Southern,Neotropical,South America,no,,,,,,rhino,,,,"Arias 2008; Cruz-Neto et al. 2001; dos Reis et al. 2007; Mendes 2011; Jones et al., 2009; Ratcliffe 2009; Smith et al. 2003",,,,
82345555,Yinpterochiroptera,Rhinopomatidae,Rhinopoma,cystops,Rhinopoma cystops,,,"Thomas, 1903",Least Concern,2017,2016-04-27 00:00:00 UTC,Stable,Northern,Palearctic,Asia/Africa,yes,caves,yes,,,,,,,,"Faurby et al. 2018; Levin et al 2012, 2015",,,,
82345696,Yinpterochiroptera,Rhinopomatidae,Rhinopoma,hadramauticum,Rhinopoma hadramauticum,,,"Benda, Reiter, Al-Jumaily, Nasher &amp; Hulva, 2009",Endangered,2017,2016-06-24 00:00:00 UTC,Unknown,Northern,Afrotropical|Palearctic,Asia,no,,,,,,,,,,Benda et al. 2009,,,,
82345477,Yinpterochiroptera,Rhinopomatidae,Rhinopoma,hardwickii,Rhinopoma hardwickii,Rhinopoma_hardwickii,Rhinopoma_hardwickii,"Gray, 1831",Least Concern,2017,2016-08-31 00:00:00 UTC,Stable,Northern,Afrotropical|Palearctic,Asia/Africa,yes,caves,,,,,,,,,Qumsiyeh & Jones Jr 1986,,,,
19601,Yinpterochiroptera,Rhinopomatidae,Rhinopoma,macinnesi,Rhinopoma macinnesi,,Rhinopoma_macinnesi,"Hayman, 1937",Data Deficient,2019,2018-08-31 00:00:00 UTC,Unknown,Northern/Southern,Afrotropical,Africa,no,,,,,,,,,,,,,,
19600,Yinpterochiroptera,Rhinopomatidae,Rhinopoma,microphyllum,Rhinopoma microphyllum,Rhinopoma_microphyllum,Rhinopoma_microphyllum,"(Brünnich, 1792)",Least Concern,2017,2016-08-31 00:00:00 UTC,Stable,Northern,Afrotropical|Palearctic,Asia/Africa,yes,caves,yes,,,,,,,,"Mendes 2011; NMNH*; Jones et al., 2009; Smith et al. 2003; Levin and Kronfeld-schor (2012), Stawski et al. (2014)",,,,
19602,Yinpterochiroptera,Rhinopomatidae,Rhinopoma,muscatellum,Rhinopoma muscatellum,Rhinopoma_muscatellum,Rhinopoma_muscatellum,"Thomas, 1903",Least Concern,2019,2018-08-31 00:00:00 UTC,Unknown,Northern,Palearctic,Asia,yes,caves,,,,,,,,,"Davis 2007; Mendes 2011; Jones et al., 2009; Smith et al. 2003 ",,,,
136810,Yangochiroptera,Vespertilionidae,Rhogeessa,aeneus,Rhogeessa aeneus,Rhogeessa_aeneus,Rhogeessa_aeneus,"Goodwin, 1958",Least Concern,2019,2018-07-03 00:00:00 UTC,Stable,Northern,Neotropical,North America,no,,,,,,,,,,Czenze & Dunbar 2017,,,,
88151726,Yangochiroptera,Vespertilionidae,Rhogeessa,bickhami,Rhogeessa bickhami,,,"Baird, Marchán-Rivadeneira, Pérez &amp; Baker, 2012",Least Concern,2017,2016-12-19 00:00:00 UTC,Stable,Northern,Neotropical,North America,no,,,,,,,,,,,,,,
19680,Yangochiroptera,Vespertilionidae,Rhogeessa,genowaysi,Rhogeessa genowaysi,Rhogeessa_genowaysi,Rhogeessa_genowaysi,"Baker, 1984",Endangered,2016,2015-10-19 00:00:00 UTC,Decreasing,Northern,Neotropical,North America,no,,,,,,,,,,,,,,
136220,Yangochiroptera,Vespertilionidae,Rhogeessa,hussoni,Rhogeessa hussoni,,Rhogeessa_hussoni,"Genoways &amp; Baker, 1996",Data Deficient,2016,2016-06-28 00:00:00 UTC,Unknown,Southern,Neotropical,South America,no,,,,,,,,,,,,,,
88151760,Yangochiroptera,Vespertilionidae,Rhogeessa,io,Rhogeessa io,Rhogeessa_io,Rhogeessa_io,"Thomas, 1903",Least Concern,2016,2016-03-14 00:00:00 UTC,Unknown,Northern/Southern,Neotropical,North America/South America,no,,,,,,,,,,,,,,
88151749,Yangochiroptera,Vespertilionidae,Rhogeessa,menchuae,Rhogeessa menchuae,,,"Baird, Marchán-Rivadeneira, Pérez &amp; Baker, 2012",Data Deficient,2017,2016-12-20 00:00:00 UTC,Unknown,Northern,Neotropical,North America,no,,,,,,,,,,,,,,
19682,Yangochiroptera,Vespertilionidae,Rhogeessa,minutilla,Rhogeessa minutilla,,Rhogeessa_minutilla,"Miller, 1897",Vulnerable,2016,2016-01-07 00:00:00 UTC,Decreasing,Northern,Neotropical,South America,no,,,,,,,,,,,,,,
19683,Yangochiroptera,Vespertilionidae,Rhogeessa,mira,Rhogeessa mira,Rhogeessa_mira,Rhogeessa_mira,"LaVal, 1973",Vulnerable,2016,2015-07-03 00:00:00 UTC,Stable,Northern,Nearctic,North America/South America,no,,,,,,,,,,,,,,
19684,Yangochiroptera,Vespertilionidae,Rhogeessa,parvula,Rhogeessa parvula,Rhogeessa_parvula,Rhogeessa_parvula,"H. Allen, 1866",Least Concern,2019,2018-07-04 00:00:00 UTC,Stable,Northern,Neotropical,North America,yes,broad,,,,,,,,,Faurby et al. 2018,https://www.gbif.org/species/2432273,,,
19685,Yangochiroptera,Vespertilionidae,Rhogeessa,tumida,Rhogeessa tumida,Rhogeessa_tumida,Rhogeessa_tumida,"H. Allen, 1866",Least Concern,2016,2016-08-08 00:00:00 UTC,Stable,Northern,Neotropical,North America,no,,,,,,,,,,Czenze & Dunbar 2017,,,,
88151777,Yangochiroptera,Vespertilionidae,Rhogeessa,velilla,Rhogeessa velilla,Rhogeessa_velilla,,"Thomas, 1903",Data Deficient,2017,2016-12-19 00:00:00 UTC,Unknown,Northern/Southern,Neotropical,South America,no,,,,,,,,,,,,,,
19714,Yangochiroptera,Emballonuridae,Rhynchonycteris,naso,Rhynchonycteris naso,Rhynchonycteris_naso,Rhynchonycteris_naso,"(Wied-Neuwied, 1820)",Least Concern,2016,2016-07-01 00:00:00 UTC,Unknown,Northern/Southern,Neotropical,North America/South America,yes,broad,,,,,,,,,"Aguirre 2007; Lawlor 1973; Norberg 1981; Jones et al., 2009; Smith et al. 2003",,,,
7935,Yangochiroptera,Vespertilionidae,Rhyneptesicus,nasutus,Rhyneptesicus nasutus,Eptesicus_nasutus,Eptesicus_nasutus,"(Dobson, 1877)",Least Concern,2019,2018-08-31 00:00:00 UTC,Unknown,Northern,Indomalayan|Palearctic,Asia,yes,caves,,,,,,,,,"Jones et al., 2009; Smith et al. 2003",,,,
29730,Yinpterochiroptera,Pteropodidae,Rousettus,aegyptiacus,Rousettus aegyptiacus,Rousettus_aegyptiacus,Rousettus_aegyptiacus,"(É. Geoffroy, 1810)",Least Concern,2016,2016-04-20 00:00:00 UTC,Stable,Northern/Southern,Afrotropical|Palearctic,Africa,yes,caves,yes,,,,,,,,Davis 2007; Magalha_s and Costa 2009; Mendes 2011; Monadjem et al. 2013; Norberg 1981; Jones et al. 2009; Smith et al. 2003; Monadjem et al. 2021,,,,
19754,Yinpterochiroptera,Pteropodidae,Rousettus,amplexicaudatus,Rousettus amplexicaudatus,Rousettus_amplexicaudatus,Rousettus_amplexicaudatus,"(É. Geoffroy Saint-Hilaire, 1810)",Least Concern,2019,2019-05-26 00:00:00 UTC,Unknown,Northern/Southern,Australasian|Indomalayan,Asia,yes,caves,,,,,,,,,Bonaccorso 1998; Fleming and Racey 1992; Mendes 2011; Jones et al. 2009; Smith et al. 2003; McNab & Bonaccorso 2001,,,,
19755,Yinpterochiroptera,Pteropodidae,Rousettus,celebensis,Rousettus celebensis,,Rousettus_celebensis,"K. Andersen, 1907",Least Concern,2020,2019-05-14 00:00:00 UTC,Decreasing,Southern,Australasian,Asia,yes,caves,,,,,,,,,Faurby et al. 2018,,,,
19758,Yinpterochiroptera,Pteropodidae,Rousettus,lanosus,Rousettus lanosus,Stenonycteris_lanosus,Rousettus_lanosus,"Thomas, 1906",Least Concern,2017,2016-08-31 00:00:00 UTC,Decreasing,Northern/Southern,Afrotropical,Africa,yes,caves,,,,,,,,,Monadjem et al. 2021,,,,
19756,Yinpterochiroptera,Pteropodidae,Rousettus,leschenaultii,Rousettus leschenaultii,Rousettus_leschenaultii,Rousettus_leschenaultii,"(Desmarest, 1820)",Near Threatened,2021,2021-07-14 00:00:00 UTC,Decreasing,Northern,Indomalayan,Asia,yes,caves,,,,,,,,,"Faurby et al. 2018; Noll (1979), Stawski et al. (2014)",,,,
136593,Yinpterochiroptera,Pteropodidae,Rousettus,linduensis,Rousettus linduensis,,Rousettus_linduensis,"Maryanto &amp; Yani, 2003",Data Deficient,2020,2019-05-26 00:00:00 UTC,Unknown,Southern,Australasian,Asia,no,,,,,,,,,,,,,,
19750,Yinpterochiroptera,Pteropodidae,Rousettus,madagascariensis,Rousettus madagascariensis,Rousettus_madagascariensis,Rousettus_madagascariensis,"G. Grandidier, 1928",Vulnerable,2019,2018-08-31 00:00:00 UTC,Decreasing,Southern,Afrotropical,Africa,yes,caves,,,,,,,,,Mendes 2011; Jones et al. 2009; Ramasindrazana and Goodman 2011; Smith et al. 2003; Garbutt 2007,,,,
19757,Yinpterochiroptera,Pteropodidae,Rousettus,obliviosus,Rousettus obliviosus,Rousettus_obliviosus,Rousettus_obliviosus,"Kock, 1978",Vulnerable,2020,2016-05-30 00:00:00 UTC,Unknown,Southern,Afrotropical,Africa,yes,caves,,,,,,,,,Mendes 2011; Jones et al. 2009; Smith et al. 2003,,,,
19751,Yinpterochiroptera,Pteropodidae,Rousettus,spinalatus,Rousettus spinalatus,Rousettus_spinalatus,Rousettus_spinalatus,"Bergmans &amp; Hill, 1980",Vulnerable,2021,2021-01-06 00:00:00 UTC,Decreasing,Northern,Indomalayan,Asia,yes,caves,,,,,,,,,Mendes 2011; Jones et al. 2009; Smith et al. 2003,,,,
19799,Yangochiroptera,Emballonuridae,Saccolaimus,flaviventris,Saccolaimus flaviventris,Saccolaimus_flaviventris,Saccolaimus_flaviventris,"(Peters, 1867)",Least Concern,2021,2016-07-31 00:00:00 UTC,Decreasing,Southern,Australasian,Australia,no,,,,,,,,,,"Bonaccorso 1998; Churchill 1998; Jones et al., 2009; Smith et al. 2003   ",,,,
19800,Yangochiroptera,Emballonuridae,Saccolaimus,mixtus,Saccolaimus mixtus,,Saccolaimus_mixtus,"Troughton, 1925",Near Threatened,2021,2016-07-31 00:00:00 UTC,Decreasing,Southern,Australasian,Australia,yes,broad,,,,,,,,,Faurby et al. 2018; Churchill 1998; Tate 1941,,,,
19801,Yangochiroptera,Emballonuridae,Saccolaimus,peli,Saccolaimus peli,,Saccolaimus_peli,"(Temminck, 1853)",Least Concern,2017,2016-08-31 00:00:00 UTC,Unknown,Northern/Southern,Afrotropical,Africa,no,,,,,,,,,,Monadjem et al. 2021,,,,
19802,Yangochiroptera,Emballonuridae,Saccolaimus,saccolaimus,Saccolaimus saccolaimus,Saccolaimus_saccolaimus,Saccolaimus_saccolaimus,"(Temminck, 1838)",Least Concern,2017,2016-07-31 00:00:00 UTC,Stable,Northern/Southern,Indomalayan|Oceanian,Asia,yes,broad,,,,,,,,,"Bonaccorso 1998; Churchill 1998; Mendes 2011; Jones et al., 2009; Smith et al. 2003",,,,
136420,Yangochiroptera,Emballonuridae,Saccopteryx,antioquensis,Saccopteryx antioquensis,,Saccopteryx_antioquensis,"Muñoz &amp; Cuartas, 2001",Endangered,2016,2016-01-25 00:00:00 UTC,Unknown,Northern,Neotropical,South America,yes,caves,,,,,,,,,Munoz & Cuartas 2001,,,,
19804,Yangochiroptera,Emballonuridae,Saccopteryx,bilineata,Saccopteryx bilineata,Saccopteryx_bilineata,Saccopteryx_bilineata,"(Temminck, 1838)",Least Concern,2015,2015-07-20 00:00:00 UTC,Unknown,Northern/Southern,Neotropical,North America/South America,yes,broad,,,,,,,,,"Aguirre 2007; dos Reis et al. 2007; Eisenberg and Redford 1999; Lawlor 1973; Magalha_s and Costa 2009; Norberg 1981; Jones et al., 2009; Smith et al. 2003; Czenze & Dunbar 2017",,,,
19805,Yangochiroptera,Emballonuridae,Saccopteryx,canescens,Saccopteryx canescens,Saccopteryx_canescens,Saccopteryx_canescens,"Thomas, 1901",Least Concern,2015,2015-07-20 00:00:00 UTC,Unknown,Northern/Southern,Neotropical,South America,no,,,,,,,,,,"Aguirre 2007; Eisenberg and Redford 1999; Jones et al., 2009; Smith et al. 2003   ",,,,
19806,Yangochiroptera,Emballonuridae,Saccopteryx,gymnura,Saccopteryx gymnura,Saccopteryx_gymnura,Saccopteryx_gymnura,"Thomas, 1901",Data Deficient,2016,2016-06-27 00:00:00 UTC,Unknown,Northern,Neotropical,South America,no,,,,,,,,,,Lim and Engstrom 2001; Simmons and Voss 1998   ,,,,
19807,Yangochiroptera,Emballonuridae,Saccopteryx,leptura,Saccopteryx leptura,Saccopteryx_leptura,Saccopteryx_leptura,"(Schreber, 1774)",Least Concern,2015,2015-07-20 00:00:00 UTC,Unknown,Northern/Southern,Neotropical,North America/South America,yes,broad,,,,,,,,,"Aguirre 2007; dos Reis et al. 2007; Eisenberg and Redford 1999; Jones et al., 2009; Smith et al. 2003; Yancey et al. 1998   ",,,,
44693,Yangochiroptera,Molossidae,Sauromys,petrophilus,Sauromys petrophilus,Sauromys_petrophilus,Sauromys_petrophilus,"(Roberts, 1917)",Least Concern,2017,2016-08-31 00:00:00 UTC,Stable,Southern,Afrotropical,Africa,no,,,,,,,,,,Monadjem et al. 2021,,,,
20033,Yangochiroptera,Phyllostomidae,Scleronycteris,ega,Scleronycteris ega,,Scleronycteris_ega,"Thomas, 1912",Data Deficient,2016,2016-08-05 00:00:00 UTC,Decreasing,Northern/Southern,Neotropical,South America,no,,,,,,,,,,,,,,
14946,Yangochiroptera,Vespertilionidae,Scoteanax,rueppellii,Scoteanax rueppellii,,Scoteanax_rueppellii,"(Peters, 1866)",Least Concern,2020,2019-05-30 00:00:00 UTC,Stable,Southern,Australasian,Australia,no,,,,,,,,,,Tanalgo et al 2022,,,,
20054,Yangochiroptera,Vespertilionidae,Scotoecus,albofuscus,Scotoecus albofuscus,,Scotoecus_albofuscus,"(Thomas, 1890)",Data Deficient,2019,2018-08-31 00:00:00 UTC,Unknown,Northern/Southern,Afrotropical,Africa,no,,,,,,,,,,Monadjem et al. 2021,,,,
20055,Yangochiroptera,Vespertilionidae,Scotoecus,hirundo,Scotoecus hirundo,Scotoecus_hirundo,Scotoecus_hirundo,"de Winton, 1899",Least Concern,2017,2016-08-31 00:00:00 UTC,Unknown,Northern/Southern,Afrotropical,Africa,no,,,,,,,,,,"Mendes 2011; Jones et al., 2009; Smith et al. 2003",,,,
20056,Yangochiroptera,Vespertilionidae,Scotoecus,pallidus,Scotoecus pallidus,,Scotoecus_pallidus,"(Dobson, 1876)",Least Concern,2019,2018-08-31 00:00:00 UTC,Unknown,Northern,Indomalayan,Asia,no,,,,,,,,,,,,,,
20058,Yangochiroptera,Vespertilionidae,Scotomanes,ornatus,Scotomanes ornatus,Scotomanes_ornatus,Scotomanes_ornatus,"(Blyth, 1851)",Least Concern,2021,2021-07-10 00:00:00 UTC,Unknown,Northern,Indomalayan,Asia,yes,broad,,,,,,,,,"Lunde et al. 2007; Mendes 2011; Jones et al., 2009; Smith et al. 2003",,,,
84466436,Yinpterochiroptera,Pteropodidae,Scotonycteris,bergmansi,Scotonycteris bergmansi,,,"Hassanin, Khouider, Gembu, Goodman, Kadjo, Nesi, Pourrut, Nakouné &amp; Bonillo, 2015",Least Concern,2020,2016-06-16 00:00:00 UTC,Unknown,Northern/Southern,Afrotropical,Africa,no,,,,,,,,,,,,,,
84466273,Yinpterochiroptera,Pteropodidae,Scotonycteris,occidentalis,Scotonycteris occidentalis,,,"Hayman, 1947",Least Concern,2021,2020-11-28 00:00:00 UTC,Unknown,Northern,Afrotropical,Africa,no,,,,,,,,,,,,,,
20059,Yinpterochiroptera,Pteropodidae,Scotonycteris,ophiodon,Scotonycteris ophiodon,,Scotonycteris_ophiodon,"Pohle, 1943",Near Threatened,2010,2009-09-21 00:00:00 UTC,Decreasing,Northern,Afrotropical,Africa,no,,,,,,,,,,Hassanin 2014,,,,
84464403,Yinpterochiroptera,Pteropodidae,Scotonycteris,zenkeri,Scotonycteris zenkeri,Scotonycteris_zenkeri,Scotonycteris_zenkeri,"Matschie, 1894",Near Threatened,2021,2020-11-28 00:00:00 UTC,Unknown,Northern,Afrotropical,Africa,no,,,,,,,,,,Mendes 2011; Jones et al. 2009; Smith et al. 2003,,,,
84466713,Yangochiroptera,Vespertilionidae,Scotophilus,andrewreborii,Scotophilus andrewreborii,,,"Brooks &amp; Bickham, 2014",Least Concern,2017,2016-04-25 00:00:00 UTC,Unknown,Northern/Southern,Afrotropical,Africa,no,,,,,,,,,,,,,,
20064,Yangochiroptera,Vespertilionidae,Scotophilus,borbonicus,Scotophilus borbonicus,Scotophilus_borbonicus,Scotophilus_borbonicus,"(É. Geoffroy, 1803)",Data Deficient,2019,2018-08-31 00:00:00 UTC,Unknown,Southern,Afrotropical,Africa,no,,,,,,,,,,"Mendes 2011; Jones et al., 2009",,,,
20065,Yangochiroptera,Vespertilionidae,Scotophilus,celebensis,Scotophilus celebensis,,Scotophilus_celebensis,"Sody, 1928",Data Deficient,2008,2008-06-30 00:00:00 UTC,Unknown,Southern,Australasian,Asia,no,,,,,,,,,,,,,,
136612,Yangochiroptera,Vespertilionidae,Scotophilus,collinus,Scotophilus collinus,,Scotophilus_collinus,"Sody, 1936",Least Concern,2008,2008-06-30 00:00:00 UTC,Unknown,Northern/Southern,Australasian|Indomalayan,Asia,no,,,,,,,,,,,,,,
20066,Yangochiroptera,Vespertilionidae,Scotophilus,dinganii,Scotophilus dinganii,Scotophilus_dinganii,Scotophilus_dinganii,"(A. Smith, 1833)",Least Concern,2017,2016-08-31 00:00:00 UTC,Unknown,Northern/Southern,Afrotropical,Africa,no,,,,,,,,,,"Mendes 2011; Monadjem et al. 2013; Jones et al., 2009; Smith et al. 2003; Monadjem et al. 2021",,,,
84466810,Yangochiroptera,Vespertilionidae,Scotophilus,ejetai,Scotophilus ejetai,,,"Brooks &amp; Bickham, 2014",Least Concern,2017,2016-04-25 00:00:00 UTC,Unknown,Northern,Afrotropical,Africa,no,,,,,,,,,,,,,,
20067,Yangochiroptera,Vespertilionidae,Scotophilus,heathii,Scotophilus heathii,Scotophilus_heathii,Scotophilus_heathii,"(Horsfield, 1831)",Least Concern,2019,2018-08-31 00:00:00 UTC,Stable,Northern,Indomalayan,Asia,yes,broad,,,,,,,,,"Faurby et al. 2018; Rashid, Irfan, Nadeem, and Shabbir (2016)",,,,
20068,Yangochiroptera,Vespertilionidae,Scotophilus,kuhlii,Scotophilus kuhlii,Scotophilus_kuhlii,Scotophilus_kuhlii,"Leach, 1821",Least Concern,2019,2018-08-31 00:00:00 UTC,Stable,Northern,Indomalayan,Asia,yes,broad,,,,,,,,,"Javid et al. 2012; Mendes 2011; Jones et al., 2009; Smith et al. 2003",,,,
20069,Yangochiroptera,Vespertilionidae,Scotophilus,leucogaster,Scotophilus leucogaster,Scotophilus_leucogaster,Scotophilus_leucogaster,"(Cretzschmar, 1826)",Least Concern,2017,2016-08-31 00:00:00 UTC,Unknown,Northern,Afrotropical,Africa,no,,,,,,,,,,"Goodman et al. 2005; Mendes 2011; Monadjem et al. 2013; Jones et al., 2009; Smith et al. 2003; Monadjem et al. 2021",,,,
84466826,Yangochiroptera,Vespertilionidae,Scotophilus,livingstonii,Scotophilus livingstonii,,,"Brooks &amp; Bickham, 2014",Least Concern,2017,2016-04-25 00:00:00 UTC,Unknown,Northern,Afrotropical,Africa,no,,,,,,,,,,,,,,
136774,Yangochiroptera,Vespertilionidae,Scotophilus,marovaza,Scotophilus marovaza,Scotophilus_marovaza,Scotophilus_marovaza,"Goodman, Ratrimomanarivo &amp; Randrianandrianina, 2006",Least Concern,2017,2016-08-31 00:00:00 UTC,Unknown,Southern,Afrotropical,Africa,no,,,,,,,,,,Dammhahn et al. 2015,,,,
20070,Yangochiroptera,Vespertilionidae,Scotophilus,nigrita,Scotophilus nigrita,Scotophilus_nigrita,Scotophilus_nigrita,"(Schreber, 1774)",Least Concern,2017,2016-08-31 00:00:00 UTC,Decreasing,Northern/Southern,Afrotropical,Africa,no,,,,,,,,,,"Mendes 2011; Jones et al., 2009*",,,,
44934,Yangochiroptera,Vespertilionidae,Scotophilus,nucella,Scotophilus nucella,,Scotophilus_nucella,"Robbins, 1983",Data Deficient,2019,2018-08-31 00:00:00 UTC,Unknown,Northern,Afrotropical,Africa,no,,,,,,,,,,,,,,
20071,Yangochiroptera,Vespertilionidae,Scotophilus,nux,Scotophilus nux,Scotophilus_nux,Scotophilus_nux,"Thomas, 1904",Least Concern,2017,2016-08-31 00:00:00 UTC,Unknown,Northern/Southern,Afrotropical,Africa,no,,,,,,,,,,"Mendes 2011; Jones et al., 2009; Smith et al. 2003",,,,
20072,Yangochiroptera,Vespertilionidae,Scotophilus,robustus,Scotophilus robustus,Scotophilus_robustus,Scotophilus_robustus,"Milne-Edwards, 1881",Least Concern,2017,2016-08-31 00:00:00 UTC,Unknown,Southern,Afrotropical,Africa,no,,,,,,,,,,Dammhahn et al. 2015; Garbutt 2007; Goodman et al. 2005,,,,
136675,Yangochiroptera,Vespertilionidae,Scotophilus,tandrefana,Scotophilus tandrefana,Scotophilus_tandrefana,Scotophilus_tandrefana,"Goodman, Jenkins &amp; Ratrimomanarivo, 2005",Data Deficient,2019,2018-08-31 00:00:00 UTC,Unknown,Southern,Afrotropical,Africa,no,,,,,,,,,,Garbutt 2007; Goodman et al. 2005,,,,
84466859,Yangochiroptera,Vespertilionidae,Scotophilus,trujilloi,Scotophilus trujilloi,,,"Brooks &amp; Bickham, 2014",Least Concern,2017,2016-04-25 00:00:00 UTC,Unknown,Southern,Afrotropical,Africa,no,,,,,,,,,,,,,,
20073,Yangochiroptera,Vespertilionidae,Scotophilus,viridis,Scotophilus viridis,Scotophilus_viridis,Scotophilus_viridis,"(Peters, 1852)",Least Concern,2017,2016-08-31 00:00:00 UTC,Unknown,Northern/Southern,Afrotropical,Africa,no,,,,,,,,,,"Goodman et al. 2005; Mendes 2011; Monadjem et al. 2013; Jones et al., 2009; Smith et al. 2003; Monadjem et al. 2021",,,,
14942,Yangochiroptera,Vespertilionidae,Scotorepens,balstoni,Scotorepens balstoni,,Scotorepens_balstoni,"(Thomas, 1906)",Least Concern,2021,2019-07-07 00:00:00 UTC,Decreasing,Southern,Australasian,Australia,no,,,,,,,,,,Churchill 1998; Bondaernco et al 2016,,,,
14943,Yangochiroptera,Vespertilionidae,Scotorepens,greyii,Scotorepens greyii,,Scotorepens_greyii,"(Gray, 1843)",Least Concern,2021,2019-07-07 00:00:00 UTC,Stable,Southern,Australasian,Australia,no,,,,,,,,,,Churchill 1998; Bondaernco et al 2016,,,,
14945,Yangochiroptera,Vespertilionidae,Scotorepens,orion,Scotorepens orion,,Scotorepens_orion,"(Troughton, 1937)",Least Concern,2021,2019-07-07 00:00:00 UTC,Unknown,Southern,Australasian,Australia,no,,,,,,,,,,Churchill 1998,,,,
14947,Yangochiroptera,Vespertilionidae,Scotorepens,sanborni,Scotorepens sanborni,,Scotorepens_sanborni,"(Troughton, 1937)",Least Concern,2020,2019-08-05 00:00:00 UTC,Stable,Southern,Australasian,Australia,no,,,,,,,,,,Churchill 1998,,,,
17338,Yangochiroptera,Vespertilionidae,Scotozous,dormeri,Scotozous dormeri,,Scotozous_dormeri,"Dobson, 1875",Least Concern,2019,2018-08-31 00:00:00 UTC,Stable,Northern,Indomalayan,Asia,no,,,,,,,,,,,,,,
71529901,Yangochiroptera,Molossidae,Setirostris,eleryi,Setirostris eleryi,,,"(Reardon &amp; McKenzie, 2008)",Near Threatened,2021,2016-07-31 00:00:00 UTC,Decreasing,Southern,Australasian,Australia,no,,,,,,,,,,McKenzie et al. 2020,,,,
20521,Yinpterochiroptera,Pteropodidae,Sphaerias,blanfordi,Sphaerias blanfordi,Sphaerias_blanfordi,Sphaerias_blanfordi,"(Thomas, 1891)",Least Concern,2021,2021-07-02 00:00:00 UTC,Stable,Northern,Indomalayan,Asia,no,,,,,,,,,,Mendes 2011; Jones et al. 2009; Smith et al. 2003,,,,
20599,Yangochiroptera,Phyllostomidae,Sphaeronycteris,toxophyllum,Sphaeronycteris toxophyllum,Sphaeronycteris_toxophyllum,Sphaeronycteris_toxophyllum,"Peters, 1882",Least Concern,2018,2017-10-27 00:00:00 UTC,Unknown,Northern/Southern,Neotropical,South America,no,,,,,,,,,,"dos Reis et al. 2007; Mendes 2011; Jones et al., 2009; Patterson et al. 1996; Ratcliffe 2009; Smith et al. 2003   ",,,,
20743,Yangochiroptera,Phyllostomidae,Stenoderma,rufum,Stenoderma rufum,Stenoderma_rufum,Stenoderma_rufum,"Desmarest, 1820",Near Threatened,2016,2015-12-18 00:00:00 UTC,Unknown,Northern,Neotropical,North America,no,,,,,,,,,,"Gannon et al. 2005; Mendes 2011; Jones et al., 2009; Smith et al. 2003   ",,,,
88154322,Yangochiroptera,Phyllostomidae,Sturnira,angeli,Sturnira angeli,,,"de la Torre, 1961",Near Threatened,2019,2018-08-13 00:00:00 UTC,Decreasing,Northern,Neotropical,South America,no,,,,,,,,,,Vaughan Jennings et al. 2004,,,,
20949,Yangochiroptera,Phyllostomidae,Sturnira,aratathomasi,Sturnira aratathomasi,Sturnira_aratathomasi,Sturnira_aratathomasi,"Peterson &amp; Tamsitt, 1968",Least Concern,2016,2016-05-24 00:00:00 UTC,Unknown,Northern,Neotropical,South America,no,,,,,,,,,,"Mendes 2011; Jones et al., 2009; Smith et al. 2003",,,,
